id,user_id,amount
3219,9,148.86
3220,2,323.64
3221,4,307.74
3222,6,85.19
3223,3,111.31
3224,8,314.6
3225,3,72.83
3226,2,139.94
3227,3,419.27
3228,6,170.27
3229,2,249.15
3230,8,471.16
3231,1,121.3
3232,7,200.92
3233,2,307.16
3234,10,380.12
3235,6,451.81
3236,2,458.58
3237,2,390.55
3238,10,121.88
3239,8,22.16
3240,2,198.05
3241,7,79.36
3242,3,358.09
3243,8,333.95
3244,7,31.55
3245,8,419.93
3246,7,131.88
3247,6,221.79
3248,7,337.29
3249,5,220.42
3250,7,226.23
3251,1,42.16
3252,1,206.71
3253,9,384.78
3254,5,458.44
3255,5,212.61
3256,3,217.56
3257,5,354.29
3258,3,471.96
3259,9,140.86
3260,9,225.67
3261,6,400.03
3262,1,308.75
3263,7,64.19
3264,7,317.59
3265,10,101.51
3266,10,260.01
3267,4,269.26
3268,8,439.34
3269,6,236.62
3270,4,146.93
3271,4,123.17
3272,2,438.38
3273,2,93.8
3274,4,218.68
3275,5,101.71
3276,8,388.92
3277,6,242.44
3278,4,182.06
3279,7,186.94
3280,8,427.58
3281,2,281.35
3282,7,361.76
3283,2,449.55
3284,2,451.85
3285,8,170.97
3286,2,476.7
3287,9,22.19
3288,1,194.65
3289,9,448.94
3290,1,144.57
3291,10,143.81
3292,10,158.28
3293,2,310.03
3294,6,224.78
3295,6,366.1
3296,1,448.51
3297,7,340.36
3298,8,110.19
3299,2,467.01
3300,8,139.6
3301,9,83.45
3302,6,54.08
3303,5,286.06
3304,9,65.74
3305,9,78.0
3306,1,157.01
3307,3,148.01
3308,9,306.08
3309,2,410.21
3310,4,383.06
3311,4,138.62
3312,2,130.2
3313,3,483.24
3314,3,14.04
3315,1,441.06
3316,6,107.87
3317,8,474.17
3318,3,177.73
3319,5,225.77
3320,1,356.49
3321,10,297.96
3322,7,165.79
3323,10,281.38
3324,1,368.05
3325,9,30.74
3326,8,15.49
3327,7,234.45
3328,10,74.6
3329,7,335.53
3330,5,114.89
3331,5,222.1
3332,5,106.86
3333,1,278.76
3334,8,66.87
3335,1,21.32
3336,4,35.05
3337,9,477.59
3338,9,79.72
3339,5,357.15
3340,4,43.28
3341,3,63.0
3342,3,259.35
3343,5,237.79
3344,10,476.27
3345,1,472.97
3346,5,392.01
3347,6,305.03
3348,7,232.93
3349,9,184.53
3350,3,474.07
3351,2,305.43
3352,3,293.75
3353,9,123.63
3354,7,32.88
3355,9,473.14
3356,2,163.73
3357,5,226.87
3358,4,66.17
3359,2,420.09
3360,9,23.54
3361,9,418.66
3362,6,78.74
3363,6,444.42
3364,8,367.59
3365,6,90.69
3366,1,287.25
3367,4,163.2
3368,7,97.33
3369,2,431.0
3370,9,207.73
3371,8,205.29
3372,8,93.24
3373,7,197.7
3374,4,437.09
3375,2,187.93
3376,3,476.29
3377,6,473.69
3378,5,81.0
3379,8,96.88
3380,6,432.71
3381,6,202.45
3382,1,12.14
3383,4,144.2
3384,5,302.84
3385,3,401.64
3386,9,75.36
3387,1,64.17
3388,6,461.83
3389,6,378.06
3390,10,298.99
3391,5,386.9
3392,5,220.14
3393,10,381.64
3394,5,192.18
3395,6,129.61
3396,8,367.22
3397,2,215.64
3398,6,490.87
3399,1,181.25
3400,4,461.65
3401,10,467.15
3402,3,128.51
3403,9,401.13
3404,3,222.21
3405,6,459.59
3406,1,230.56
3407,6,374.71
3408,4,238.81
3409,8,121.62
3410,9,107.68
3411,4,218.46
3412,10,380.19
3413,10,306.49
3414,6,347.43
3415,1,148.34
3416,4,245.9
3417,7,31.75
3418,1,410.59
3419,8,495.05
3420,10,209.37
3421,6,15.37
3422,5,93.2
3423,10,329.74
3424,9,309.92
3425,2,396.05
3426,5,134.4
3427,6,384.18
3428,7,347.11
3429,5,168.18
3430,9,277.29
3431,1,82.16
3432,7,231.76
3433,10,441.79
3434,7,216.38
3435,4,421.39
3436,9,299.22
3437,5,104.02
3438,4,294.74
3439,7,257.93
3440,4,205.33
3441,3,68.62
3442,9,214.19
3443,8,45.65
3444,1,58.4
3445,7,213.8
3446,9,159.64
3447,8,463.52
3448,8,194.1
3449,6,381.35
3450,4,269.82
3451,8,355.0
3452,3,137.46
3453,9,471.53
3454,2,269.74
3455,2,417.35
3456,7,188.87
3457,10,59.1
3458,4,340.12
3459,10,13.8
3460,8,242.89
3461,9,104.47
3462,7,317.41
3463,5,489.92
3464,8,237.56
3465,4,410.57
3466,2,258.81
3467,6,252.96
3468,9,465.91
3469,1,446.08
3470,10,395.04
3471,7,155.17
3472,10,277.05
3473,9,119.71
3474,10,227.52
3475,9,247.26
3476,10,417.5
3477,3,449.05
3478,5,213.16
3479,8,18.68
3480,8,432.27
3481,4,95.4
3482,1,314.72
3483,1,22.24
3484,4,205.76
3485,6,493.12
3486,8,59.34
3487,6,217.61
3488,9,160.5
3489,9,453.49
3490,2,435.98
3491,10,126.47
3492,1,49.78
3493,2,317.3
3494,5,174.82
3495,4,339.32
3496,4,25.74
3497,9,75.37
3498,8,346.32
3499,6,114.06
3500,1,430.22
3501,2,38.71
3502,6,115.59
3503,2,499.29
3504,10,222.21
3505,5,354.45
3506,5,99.5
3507,6,308.84
3508,6,365.79
3509,6,164.09
3510,2,416.16
3511,10,305.67
3512,3,200.67
3513,6,283.24
3514,8,292.61
3515,1,91.11
3516,1,207.34
3517,2,178.28
3518,6,206.44
3519,9,382.94
3520,4,246.44
3521,3,470.75
3522,8,153.9
3523,10,213.69
3524,9,395.61
3525,5,277.55
3526,9,278.04
3527,2,36.14
3528,3,205.31
3529,7,142.66
3530,7,499.67
3531,6,161.09
3532,6,443.4
3533,2,341.35
3534,10,177.05
3535,6,276.33
3536,4,421.86
3537,3,442.85
3538,2,88.59
3539,1,176.39
3540,5,174.26
3541,2,30.6
3542,2,303.14
3543,7,428.86
3544,8,196.97
3545,10,372.62
3546,8,317.57
3547,4,194.07
3548,1,79.12
3549,7,357.57
3550,1,428.74
3551,4,346.07
3552,8,18.76
3553,2,115.95
3554,6,44.05
3555,6,289.49
3556,9,380.67
3557,5,64.18
3558,10,420.79
3559,4,282.2
3560,5,348.08
3561,10,485.99
3562,5,51.0
3563,8,451.6
3564,10,71.79
3565,8,202.55
3566,2,427.2
3567,7,454.06
3568,8,258.12
3569,6,301.11
3570,5,356.99
3571,9,418.05
3572,3,69.54
3573,10,406.93
3574,4,245.83
3575,9,230.81
3576,6,217.71
3577,8,259.51
3578,7,473.07
3579,2,278.62
3580,3,477.06
3581,1,98.34
3582,9,364.83
3583,7,408.0
3584,1,342.77
3585,3,307.39
3586,4,286.76
3587,4,431.86
3588,5,412.61
3589,3,69.92
3590,3,425.81
3591,1,212.89
3592,7,134.31
3593,10,436.19
3594,1,221.69
3595,2,406.1
3596,4,139.07
3597,4,11.93
3598,5,252.78
3599,2,59.11
3600,4,379.64
3601,1,145.28
3602,2,227.39
3603,1,52.65
3604,10,150.46
3605,10,392.93
3606,4,84.28
3607,4,327.11
3608,7,459.54
3609,10,343.12
3610,9,407.4
3611,9,63.4
3612,5,132.86
3613,10,448.32
3614,1,360.4
3615,1,323.38
3616,6,335.25
3617,2,212.96
3618,8,31.83
3619,9,394.38
3620,4,342.57
3621,5,241.67
3622,8,450.88
3623,3,174.72
3624,5,154.22
3625,3,437.67
3626,10,400.52
3627,3,262.34
3628,3,74.06
3629,7,115.39
3630,7,331.55
3631,7,198.67
3632,10,419.87
3633,8,475.48
3634,5,404.76
3635,5,195.0
3636,4,396.46
3637,7,182.21
3638,10,91.88
3639,4,26.36
3640,2,199.0
3641,4,452.74
3642,8,127.1
3643,9,111.19
3644,3,485.21
3645,7,22.25
3646,9,395.03
3647,4,167.47
3648,10,28.37
3649,3,459.72
3650,5,78.42
3651,1,280.37
3652,3,144.29
3653,8,41.94
3654,8,34.46
3655,4,66.62
3656,2,44.97
3657,8,382.67
3658,8,247.93
3659,10,178.02
3660,4,215.0
3661,3,465.18
3662,2,456.27
3663,9,360.68
3664,1,443.49
3665,7,166.63
3666,5,196.74
3667,8,310.72
3668,4,315.58
3669,7,246.03
3670,5,206.32
3671,5,493.23
3672,9,412.35
3673,9,223.14
3674,9,366.37
3675,6,142.09
3676,6,59.08
3677,5,182.69
3678,9,207.46
3679,10,18.1
3680,8,409.25
3681,7,186.0
3682,7,294.4
3683,6,46.24
3684,5,95.75
3685,4,445.95
3686,3,308.26
3687,3,475.64
3688,6,499.39
3689,4,192.21
3690,6,156.41
3691,3,430.59
3692,4,499.32
3693,9,318.52
3694,5,399.62
3695,7,393.06
3696,10,184.12
3697,2,291.39
3698,5,418.2
3699,9,347.18
3700,3,20.37
3701,9,174.99
3702,6,80.79
3703,4,124.16
3704,7,453.69
3705,8,28.08
3706,6,117.7
3707,5,161.69
3708,6,312.27
3709,5,271.71
3710,8,116.95
3711,1,90.48
3712,7,126.03
3713,10,256.24
3714,10,142.88
3715,2,474.33
3716,9,237.29
3717,1,38.81
3718,10,367.34
3719,6,171.13
3720,9,330.21
3721,1,147.0
3722,4,289.66
3723,4,388.35
3724,9,464.72
3725,5,137.95
3726,5,174.08
3727,6,237.49
3728,1,464.32
3729,1,451.68
3730,9,54.04
3731,3,74.65
3732,4,252.8
3733,1,62.24
3734,9,179.33
3735,8,82.71
3736,2,321.66
3737,8,475.25
3738,7,498.4
3739,6,193.87
3740,1,303.52
3741,7,429.57
3742,10,67.56
3743,7,347.89
3744,9,210.33
3745,1,111.01
3746,2,207.35
3747,9,47.22
3748,9,350.75
3749,6,133.84
3750,6,162.59
3751,4,69.33
3752,4,433.68
3753,5,251.79
3754,3,290.35
3755,1,289.02
3756,1,211.14
3757,7,104.34
3758,1,375.12
3759,1,72.26
3760,3,60.9
3761,10,357.97
3762,4,112.33
3763,4,160.32
3764,2,242.86
3765,1,230.18
3766,3,357.2
3767,4,315.48
3768,3,325.75
3769,8,359.89
3770,10,153.38
3771,1,167.94
3772,2,224.62
3773,7,160.66
3774,4,492.62
3775,8,408.89
3776,3,90.68
3777,6,12.74
3778,9,30.96
3779,1,129.59
3780,1,66.0
3781,8,271.34
3782,3,430.42
3783,5,371.01
3784,1,115.65
3785,5,205.66
3786,6,258.87
3787,8,407.0
3788,3,421.17
3789,3,455.76
3790,10,259.53
3791,9,350.19
3792,4,64.78
3793,4,286.99
3794,7,131.86
3795,2,221.54
3796,8,320.68
3797,6,135.92
3798,3,35.57
3799,9,15.01
3800,5,20.86
3801,8,14.09
3802,7,64.07
3803,8,127.35
3804,7,118.4
3805,3,493.53
3806,2,159.94
3807,7,72.44
3808,3,277.33
3809,3,430.4
3810,2,342.25
3811,4,155.08
3812,8,285.19
3813,1,360.28
3814,1,366.77
3815,5,336.6
3816,5,436.7
3817,1,436.35
3818,6,293.68
3819,1,220.63
3820,5,324.37
3821,9,410.92
3822,5,12.77
3823,6,496.08
3824,8,99.62
3825,1,240.42
3826,2,437.29
3827,9,120.27
3828,3,243.63
3829,6,74.97
3830,5,203.59
3831,2,96.8
3832,7,188.18
3833,4,193.0
3834,1,496.65
3835,4,497.46
3836,6,66.25
3837,7,365.72
3838,7,35.36
3839,7,24.79
3840,3,61.61
3841,6,483.09
3842,8,471.02
3843,4,105.02
3844,8,89.22
3845,2,127.86
3846,10,262.62
3847,9,289.16
3848,9,118.58
3849,8,380.75
3850,10,161.68
3851,10,461.84
3852,1,331.79
3853,2,223.81
3854,6,397.06
3855,10,410.78
3856,5,152.34
3857,9,176.46
3858,5,468.62
3859,2,90.72
3860,10,30.65
3861,4,232.49
3862,9,402.59
3863,1,388.12
3864,1,460.57
3865,7,271.27
3866,3,59.03
3867,10,298.46
3868,2,391.41
3869,9,55.73
3870,3,94.6
3871,2,16.02
3872,8,300.89
3873,10,444.5
3874,6,338.63
3875,6,491.2
3876,10,40.89
3877,7,452.47
3878,7,408.89
3879,6,163.98
3880,4,487.03
3881,9,151.09
3882,6,445.76
3883,4,441.57
3884,3,381.25
3885,4,286.1
3886,3,68.8
3887,2,270.67
3888,5,184.83
3889,2,398.19
3890,6,381.48
3891,3,456.2
3892,6,17.27
3893,10,406.46
3894,9,469.85
3895,1,396.76
3896,6,73.8
3897,9,49.83
3898,4,20.21
3899,2,318.09
3900,4,318.54
3901,1,493.59
3902,3,205.04
3903,10,172.63
3904,9,315.97
3905,10,414.55
3906,5,469.02
3907,6,403.53
3908,3,219.07
3909,5,321.11
3910,8,429.59
3911,6,250.4
3912,4,116.18
3913,2,93.16
3914,9,10.08
3915,1,361.94
3916,1,64.44
3917,4,129.48
3918,7,155.96
3919,1,284.59
3920,9,205.0
3921,4,340.59
3922,3,37.26
3923,1,70.73
3924,10,254.61
3925,4,175.11
3926,9,154.95
3927,10,42.84
3928,6,448.9
3929,6,348.99
3930,1,69.59
3931,10,41.87
3932,2,487.69
3933,6,343.77
3934,2,214.55
3935,3,353.85
3936,4,380.6
3937,5,392.18
3938,9,244.16
3939,4,220.64
3940,9,15.4
3941,10,464.01
3942,3,305.62
3943,8,109.55
3944,1,460.61
3945,9,458.32
3946,9,494.7
3947,10,438.29
3948,2,498.91
3949,4,129.9
3950,8,422.7
3951,7,413.28
3952,1,123.16
3953,5,58.23
3954,7,489.92
3955,4,155.05
3956,1,436.74
3957,9,12.02
3958,5,20.3
3959,2,238.28
3960,8,126.97
3961,2,348.02
3962,3,287.13
3963,10,47.97
3964,1,89.69
3965,2,200.14
3966,7,100.95
3967,10,398.19
3968,2,213.87
3969,6,55.78
3970,3,247.33
3971,4,54.51
3972,8,73.18
3973,3,127.41
3974,10,431.17
3975,6,463.06
3976,1,414.87
3977,7,173.7
3978,8,143.5
3979,8,279.09
3980,3,363.71
3981,10,496.75
3982,1,74.47
3983,9,34.15
3984,6,350.23
3985,9,417.79
3986,7,424.71
3987,1,342.45
3988,1,477.47
3989,6,260.39
3990,5,457.77
3991,9,484.23
3992,2,425.11
3993,8,161.78
3994,5,106.15
3995,2,278.58
3996,10,231.98
3997,6,440.1
3998,10,59.02
3999,8,136.29
4000,4,378.38
4001,2,56.54
4002,5,167.17
4003,2,199.71
4004,2,315.07
4005,6,87.48
4006,10,431.7
4007,9,229.3
4008,4,459.34
4009,6,239.26
4010,7,144.77
4011,6,79.5
4012,8,11.84
4013,4,270.76
4014,1,62.51
4015,7,201.95
4016,3,298.74
4017,6,145.09
4018,2,95.86
4019,9,389.61
4020,1,473.93
4021,6,59.22
4022,6,86.24
4023,5,480.41
4024,5,28.51
4025,1,489.04
4026,10,12.28
4027,5,438.1
4028,2,160.59
4029,7,469.91
4030,3,165.3
4031,4,330.61
4032,3,49.22
4033,3,128.74
4034,4,389.1
4035,5,269.06
4036,1,464.7
4037,4,220.09
4038,8,436.21
4039,10,229.99
4040,7,489.83
4041,9,480.32
4042,5,171.28
4043,10,444.1
4044,4,425.33
4045,8,113.23
4046,9,315.9
4047,7,45.61
4048,7,419.99
4049,5,95.53
4050,4,44.7
4051,10,206.11
4052,1,292.69
4053,10,428.91
4054,10,487.38
4055,7,225.35
4056,1,39.62
4057,1,377.07
4058,5,286.93
4059,9,229.47
4060,6,161.54
4061,3,256.18
4062,3,175.95
4063,7,380.94
4064,6,276.51
4065,9,439.66
4066,6,276.34
4067,5,126.75
4068,10,427.04
4069,7,283.04
4070,1,111.35
4071,7,315.52
4072,3,185.28
4073,9,423.76
4074,6,232.12
4075,9,365.96
4076,5,56.81
4077,7,204.05
4078,4,491.79
4079,7,406.15
4080,1,88.37
4081,7,146.1
4082,8,171.61
4083,5,328.68
4084,2,380.93
4085,5,377.27
4086,6,259.84
4087,2,407.3
4088,6,224.17
4089,6,70.7
4090,1,286.58
4091,1,476.63
4092,10,398.57
4093,3,293.56
4094,10,326.93
4095,10,465.98
4096,3,219.89
4097,4,172.38
4098,2,488.85
4099,9,433.09
4100,10,168.29
4101,7,237.25
4102,7,213.39
4103,6,83.06
4104,3,479.33
4105,6,208.11
4106,8,438.91
4107,8,102.78
4108,9,278.46
4109,1,21.74
4110,1,384.47
4111,3,294.65
4112,3,316.54
4113,10,35.34
4114,8,113.41
4115,10,46.42
4116,1,151.57
4117,2,317.45
4118,2,287.43
4119,3,309.95
4120,6,279.13
4121,1,143.78
4122,2,129.81
4123,1,77.16
4124,5,426.04
4125,7,312.07
4126,8,101.39
4127,10,96.83
4128,1,437.79
4129,7,373.94
4130,5,333.11
4131,10,209.36
4132,1,138.37
4133,3,489.93
4134,7,400.65
4135,10,157.87
4136,1,425.31
4137,7,381.88
4138,5,155.57
4139,1,219.01
4140,1,101.12
4141,1,64.42
4142,9,364.15
4143,3,141.08
4144,5,411.83
4145,10,497.85
4146,9,47.54
4147,6,241.79
4148,9,403.01
4149,8,396.59
4150,8,382.4
4151,1,181.01
4152,9,232.39
4153,6,301.53
4154,9,487.23
4155,3,170.5
4156,3,462.34
4157,6,141.98
4158,9,494.65
4159,7,338.43
4160,3,237.12
4161,3,310.56
4162,2,143.54
4163,9,144.35
4164,3,65.64
4165,5,65.88
4166,9,180.36
4167,8,383.8
4168,2,307.91
4169,3,60.27
4170,2,427.6
4171,8,304.67
4172,6,480.82
4173,6,338.39
4174,9,95.84
4175,8,242.15
4176,4,327.76
4177,4,23.85
4178,9,17.31
4179,1,73.41
4180,2,133.32
4181,2,220.48
4182,6,248.85
4183,4,77.63
4184,10,339.96
4185,3,302.11
4186,3,154.29
4187,3,16.69
4188,6,48.05
4189,8,201.93
4190,7,85.45
4191,4,194.64
4192,4,317.81
4193,10,278.15
4194,2,123.28
4195,1,178.47
4196,9,310.88
4197,2,431.82
4198,8,379.07
4199,9,281.17
4200,4,187.52
4201,8,188.88
4202,9,440.91
4203,10,29.23
4204,10,494.11
4205,5,335.54
4206,7,343.76
4207,10,28.62
4208,4,306.71
4209,1,247.54
4210,3,61.83
4211,5,146.18
4212,3,446.25
4213,7,279.49
4214,9,212.57
4215,6,45.61
4216,10,359.92
4217,1,354.4
4218,7,310.88
4219,3,260.03
4220,5,222.55
4221,10,300.7
4222,4,124.36
4223,10,471.22
4224,5,298.51
4225,5,162.48
4226,6,230.34
4227,10,404.79
4228,10,89.19
4229,6,153.49
4230,8,342.96
4231,8,164.59
4232,9,398.33
4233,8,73.92
4234,2,383.72
4235,10,43.49
4236,1,16.17
4237,10,450.13
4238,2,294.86
4239,2,182.4
4240,3,123.97
4241,10,312.27
4242,7,259.41
4243,2,495.88
4244,1,491.78
4245,6,321.16
4246,9,227.01
4247,3,250.66
4248,6,344.41
4249,3,59.77
4250,1,170.89
4251,5,46.88
4252,10,45.95
4253,4,105.96
4254,7,247.77
4255,6,394.54
4256,10,247.89
4257,7,174.38
4258,5,50.35
4259,4,279.64
4260,7,142.92
4261,7,311.32
4262,6,488.82
4263,8,64.54
4264,4,113.94
4265,10,241.82
4266,5,484.62
4267,4,388.19
4268,1,450.13
4269,8,173.52
4270,1,496.1
4271,5,60.39
4272,6,35.96
4273,6,429.25
4274,5,464.36
4275,3,54.39
4276,5,65.58
4277,8,26.26
4278,2,61.21
4279,6,112.62
4280,9,485.34
4281,8,337.25
4282,8,391.49
4283,8,390.31
4284,7,272.19
4285,8,400.77
4286,6,301.95
4287,2,164.13
4288,2,284.94
4289,8,271.42
4290,1,413.49
4291,6,491.05
4292,6,211.41
4293,4,384.06
4294,10,58.88
4295,3,390.65
4296,3,191.99
4297,1,29.3
4298,3,187.99
4299,4,309.21
4300,5,68.43
4301,3,462.78
4302,6,48.06
4303,5,465.7
4304,3,356.5
4305,6,171.56
4306,6,201.47
4307,8,373.0
4308,2,304.72
4309,1,339.11
4310,4,200.69
4311,7,249.03
4312,10,495.04
4313,3,114.82
4314,3,214.75
4315,5,152.99
4316,5,384.9
4317,10,384.37
4318,3,153.3
4319,9,49.88
4320,4,15.6
4321,3,219.45
4322,2,211.07
4323,10,494.31
4324,9,240.2
4325,4,135.65
4326,3,446.7
4327,7,250.62
4328,8,303.6
4329,2,56.88
4330,7,197.63
4331,5,472.67
4332,5,298.86
4333,3,178.81
4334,5,316.58
4335,2,456.1
4336,4,144.26
4337,6,257.51
4338,1,479.76
4339,10,94.47
4340,4,362.64
4341,6,311.1
4342,9,343.04
4343,2,182.1
4344,7,163.8
4345,6,345.26
4346,2,115.62
4347,8,215.63
4348,7,102.21
4349,5,14.07
4350,5,485.33
4351,7,221.53
4352,9,484.98
4353,9,78.76
4354,9,297.81
4355,6,108.48
4356,10,397.14
4357,6,394.01
4358,3,65.18
4359,1,456.91
4360,7,105.37
4361,4,310.36
4362,1,492.96
4363,8,442.37
4364,6,478.72
4365,6,177.87
4366,2,61.73
4367,1,102.29
4368,2,255.24
4369,4,398.68
4370,2,83.58
4371,1,333.27
4372,7,168.55
4373,8,177.19
4374,6,334.34
4375,4,238.83
4376,6,407.9
4377,3,86.4
4378,8,397.07
4379,10,41.48
4380,2,105.09
4381,5,331.51
4382,1,428.91
4383,6,133.81
4384,2,170.32
4385,4,273.19
4386,6,113.67
4387,10,407.47
4388,8,389.08
4389,8,81.19
4390,6,237.28
4391,4,389.67
4392,8,175.29
4393,8,320.22
4394,10,34.6
4395,1,308.26
4396,4,84.8
4397,4,416.99
4398,7,184.17
4399,7,147.96
4400,8,422.04
4401,5,34.57
4402,7,204.34
4403,8,191.3
4404,9,149.55
4405,3,456.76
4406,3,377.95
4407,4,41.32
4408,5,360.2
4409,10,268.38
4410,1,451.43
4411,7,163.34
4412,9,291.34
4413,8,255.37
4414,5,249.88
4415,4,233.49
4416,7,110.76
4417,5,380.3
4418,7,231.15
4419,1,479.67
4420,1,137.8
4421,10,344.54
4422,3,470.95
4423,2,335.09
4424,2,436.92
4425,7,415.47
4426,10,186.46
4427,2,304.06
4428,4,86.57
4429,2,272.41
4430,6,122.91
4431,8,374.43
4432,10,268.75
4433,4,211.5
4434,5,141.71
4435,4,499.36
4436,3,45.14
4437,5,31.34
4438,9,116.46
4439,8,485.83
4440,8,489.83
4441,8,330.91
4442,8,441.25
4443,7,114.84
4444,8,486.3
4445,8,79.96
4446,8,59.55
4447,10,64.98
4448,7,290.83
4449,1,392.68
4450,4,189.67
4451,4,489.17
4452,5,222.87
4453,10,83.72
4454,6,238.32
4455,4,342.73
4456,2,417.79
4457,6,234.8
4458,8,300.87
4459,8,141.0
4460,7,326.5
4461,6,493.13
4462,2,34.04
4463,7,444.4
4464,5,285.52
4465,6,133.53
4466,10,477.9
4467,8,246.84
4468,8,172.53
4469,3,98.93
4470,7,129.78
4471,1,418.1
4472,1,311.06
4473,7,457.49
4474,10,123.66
4475,9,69.36
4476,7,12.98
4477,10,258.85
4478,5,499.17
4479,8,350.53
4480,2,161.11
4481,9,439.66
4482,6,393.04
4483,9,17.55
4484,2,410.26
4485,3,157.26
4486,8,83.34
4487,1,120.9
4488,10,239.6
4489,7,218.19
4490,7,151.55
4491,1,94.39
4492,9,383.49
4493,8,495.15
4494,4,391.12
4495,10,155.01
4496,5,129.96
4497,2,116.66
4498,9,76.98
4499,6,280.15
4500,3,306.65
4501,7,355.7
4502,9,343.3
4503,3,153.24
4504,2,171.85
4505,7,343.94
4506,7,181.23
4507,4,114.19
4508,9,193.42
4509,8,143.32
4510,1,53.27
4511,1,416.77
4512,5,428.02
4513,6,117.68
4514,3,41.74
4515,9,372.03
4516,10,113.65
4517,6,202.78
4518,4,41.43
4519,7,120.87
4520,8,398.52
4521,9,404.15
4522,6,111.47
4523,6,174.6
4524,8,75.78
4525,5,46.34
4526,3,496.16
4527,3,331.24
4528,6,275.63
4529,2,385.09
4530,6,421.64
4531,6,405.29
4532,8,18.1
4533,7,101.54
4534,8,330.9
4535,9,194.12
4536,6,491.42
4537,3,336.05
4538,10,478.71
4539,3,108.71
4540,1,433.34
4541,5,167.46
4542,4,494.89
4543,9,87.27
4544,9,263.01
4545,5,398.49
4546,10,221.99
4547,4,239.36
4548,7,493.31
4549,6,218.4
4550,4,306.0
4551,10,36.72
4552,2,422.68
4553,1,327.6
4554,4,207.97
4555,4,17.92
4556,1,299.92
4557,6,16.2
4558,4,10.59
4559,1,311.89
4560,1,102.62
4561,1,104.02
4562,8,330.1
4563,10,36.31
4564,8,163.57
4565,2,83.22
4566,7,294.29
4567,8,334.26
4568,8,363.36
4569,10,135.06
4570,7,53.73
4571,5,48.55
4572,1,218.81
4573,9,473.46
4574,7,116.69
4575,2,135.8
4576,6,59.44
4577,2,306.73
4578,1,343.14
4579,7,325.04
4580,2,431.95
4581,2,248.35
4582,5,75.88
4583,5,151.81
4584,7,334.59
4585,1,310.43
4586,8,270.19
4587,3,344.65
4588,4,322.32
4589,9,441.85
4590,4,297.15
4591,10,391.51
4592,5,131.87
4593,7,342.31
4594,4,452.08
4595,1,199.01
4596,9,391.76
4597,4,365.15
4598,9,39.17
4599,6,294.94
4600,1,73.79
4601,3,483.99
4602,2,407.59
4603,9,63.76
4604,1,69.66
4605,9,301.29
4606,9,179.0
4607,8,27.1
4608,8,275.4
4609,1,200.04
4610,8,59.53
4611,10,402.94
4612,3,458.39
4613,7,380.73
4614,1,412.99
4615,1,116.08
4616,10,139.15
4617,5,112.18
4618,5,384.88
4619,8,474.48
4620,7,361.25
4621,8,441.92
4622,6,322.96
4623,6,199.95
4624,2,218.62
4625,6,46.91
4626,5,25.41
4627,3,350.78
4628,6,224.83
4629,8,280.59
4630,9,283.25
4631,1,145.91
4632,3,243.19
4633,3,240.67
4634,8,200.33
4635,1,412.13
4636,5,231.07
4637,3,305.79
4638,2,448.8
4639,8,434.45
4640,3,446.31
4641,7,142.3
4642,1,27.14
4643,6,137.92
4644,3,146.57
4645,8,455.59
4646,6,328.13
4647,2,50.03
4648,6,76.34
4649,7,86.28
4650,5,318.91
4651,3,370.35
4652,4,431.23
4653,4,470.91
4654,6,108.84
4655,10,161.79
4656,1,127.76
4657,4,185.79
4658,10,458.19
4659,4,291.81
4660,10,371.71
4661,1,250.16
4662,9,24.14
4663,4,41.46
4664,7,273.58
4665,3,362.21
4666,10,115.51
4667,3,363.74
4668,8,407.23
4669,8,211.83
4670,1,375.75
4671,10,207.97
4672,2,342.39
4673,8,384.36
4674,1,496.04
4675,8,179.24
4676,8,211.41
4677,2,91.15
4678,4,110.0
4679,6,349.76
4680,9,459.35
4681,8,203.36
4682,8,98.12
4683,7,149.7
4684,9,232.98
4685,2,152.42
4686,3,124.45
4687,10,370.63
4688,8,13.84
4689,6,274.22
4690,10,398.95
4691,9,140.45
4692,10,305.61
4693,4,337.76
4694,8,330.96
4695,10,228.47
4696,3,179.82
4697,3,419.6
4698,8,381.64
4699,5,167.42
4700,3,60.48
4701,10,45.19
4702,1,56.2
4703,3,295.61
4704,9,35.31
4705,5,175.09
4706,10,379.07
4707,2,154.23
4708,7,384.02
4709,2,375.28
4710,4,130.46
4711,7,367.12
4712,4,376.41
4713,7,204.75
4714,7,113.11
4715,1,265.42
4716,6,461.48
4717,9,323.41
4718,2,94.73
4719,3,344.55
4720,10,219.33
4721,5,299.85
4722,9,369.69
4723,4,262.32
4724,1,408.85
4725,4,363.86
4726,6,311.39
4727,5,83.89
4728,1,419.62
4729,4,468.59
4730,6,77.11
4731,10,249.24
4732,10,136.86
4733,4,379.72
4734,9,363.6
4735,5,79.03
4736,8,439.74
4737,9,98.68
4738,10,400.66
4739,5,233.92
4740,6,170.85
4741,1,87.54
4742,7,92.13
4743,4,334.33
4744,2,279.71
4745,5,69.82
4746,3,65.22
4747,6,45.43
4748,8,374.45
4749,7,358.82
4750,3,38.63
4751,8,284.53
4752,2,51.49
4753,10,452.84
4754,9,454.49
4755,4,352.13
4756,1,463.83
4757,8,407.61
4758,7,415.98
4759,5,289.16
4760,10,159.97
4761,5,116.72
4762,7,170.33
4763,5,317.96
4764,8,94.6
4765,6,136.73
4766,5,239.35
4767,9,124.19
4768,2,298.44
4769,1,462.36
4770,8,376.56
4771,3,336.55
4772,7,295.53
